 # PETITES OSCIL·LACIONS
   0.0000000000000000       1.20000001043081284E-002  1.20000001043081284E-002
  6.34442853506824323E-003  1.20000001043081284E-002  1.20000001043081284E-002
  1.26888570701364865E-002  1.19952759305563192E-002  1.19929138436804146E-002
  1.90332856052047306E-002  1.19858275830527009E-002  1.19811034093008917E-002
  2.53777141402729729E-002  1.19716569215261755E-002  1.19645750777546897E-002
  3.17221426753412153E-002  1.19527676654348596E-002  1.19433351256281236E-002
  3.80665712104094611E-002  1.19291653932346153E-002  1.19173919161452944E-002
  4.44109997454777070E-002  1.19008575409157800E-002  1.18867556648502588E-002
  5.07554282805459528E-002  1.18678533998083976E-002  1.18514384352896643E-002
  5.70998568156141986E-002  1.18301641136565085E-002  1.18114541342871499E-002
  6.34442853506824445E-002  1.17878026749623603E-002  1.17668185064696198E-002
  6.97887138857506834E-002  1.17407839206016933E-002  1.17175491280700535E-002
  7.61331424208189222E-002  1.16891245267115151E-002  1.16636654000093504E-002
  8.24775709558871611E-002  1.16328430028520956E-002  1.16051885402599000E-002
  8.88219994909554000E-002  1.15719596854451830E-002  1.15421415754938840E-002
  9.51664280260236389E-002  1.15064967304907128E-002  1.14745493320195808E-002
  0.10151085656109188       1.14364781055646004E-002  1.14024384260092287E-002
  0.10785528509616012       1.13619295811004592E-002  1.13258372530222837E-002
  0.11419971363122836       1.12828787209583829E-002  1.12447759768281690E-002
  0.12054414216629659       1.11993548722842118E-002  1.11592865175329202E-002
  0.12688857070136483       1.11113891546629675E-002  1.10694025390143686E-002
  0.13323299923643309       1.10190144485704522E-002  1.09751594356707980E-002
  0.13957742777150134       1.09222653831272422E-002  1.08765943184882755E-002
  0.14592185630656959       1.08211783231596213E-002  1.07737460004321186E-002
  0.15226628484163784       1.07157913555722458E-002  1.06666549811682415E-002
  0.15861071337670610       1.06061442750376173E-002  1.05553634311203615E-002
  0.16495514191177435       1.04922785690077149E-002  1.04399151748693370E-002
  0.17129957044684260       1.03742374020533833E-002  1.03203556739011465E-002
  0.17764399898191086       1.02520655995373775E-002  1.01967320087102842E-002
  0.18398842751697911       1.01258096306271923E-002  1.00690928602655931E-002
  0.19033285605204736       9.99551759065409398E-003  9.93748849084582532E-003
  0.19667728458711561       9.86123918282500768E-003  9.80197072425243766E-003
  0.20302171312218387       9.72302569929419866E-003  9.66259292540740805E-003
  0.20936614165725212       9.58093000160191444E-003  9.51940997934408277E-003
  0.21571057019232037       9.43500650048742159E-003  9.37247826959930128E-003
  0.22205499872738862       9.28531113508412193E-003  9.22185565601529693E-003
  0.22839942726245688       9.13190135150466348E-003  9.06760145196008373E-003
  0.23474385579752513       8.97483608082423265E-003  8.90977640097529236E-003
  0.24108828433259338       8.81417571647041820E-003  8.74844265286062704E-003
  0.24743271286766164       8.64998209102831386E-003  8.58366373920433669E-003
  0.25377714140272989       8.48231845246972746E-003  8.41550454836933332E-003
  0.26012156993779811       8.31124943981562288E-003  8.24403129994478144E-003
  0.26646599847286634       8.13684105824111735E-003  8.06931151867319729E-003
  0.27281042700793456       7.95916065363262183E-003  7.89141400786332915E-003
  0.27915485554300279       7.77827688660688403E-003  7.71040882229925752E-003
  0.28549928407807101       7.59425970600195906E-003  7.52636724065637759E-003
  0.29184371261313924       7.40718032185030094E-003  7.33936173743511208E-003
  0.29818814114820746       7.21711117784441455E-003  7.14946595442339690E-003
  0.30453256968327569       7.02412592330568190E-003  6.95675467169917100E-003
  0.31087699821834391       6.82829938466720295E-003  6.76130377818427112E-003
  0.31722142675341214       6.62970753648166929E-003  6.56319024176132970E-003
  0.32356585528848036       6.42842747196549057E-003  6.36249207896543312E-003
  0.32991028382354859       6.22453737309057800E-003  6.15928832426246731E-003
  0.33625471235861681       6.01811648023537968E-003  5.95365899892625131E-003
  0.34259914089368504       5.80924506140693010E-003  5.74568507952670504E-003
  0.34894356942875326       5.59800438104586257E-003  5.53544846604146594E-003
  0.35528799796382149       5.38447666842649733E-003  5.32303194960350497E-003
  0.36163242649888971       5.16874508566428359E-003  5.10851917989744997E-003
  0.36797685503395794       4.95089369534303537E-003  4.89199463221745394E-003
  0.37432128356902616       4.73100742777456378E-003  4.67354357419958334E-003
  0.38066571210409439       4.50917204790344042E-003  4.45325203224183810E-003
  0.38701014063916261       4.28547412186979729E-003  4.23120675762502386E-003
  0.39335456917423084       4.06000098324319110E-003  4.00749519234783538E-003
  0.39969899770929906       3.83284069894070187E-003  3.78220543468960188E-003
  0.40604342624436729       3.60408203484256741E-003  3.55542620451427789E-003
  0.41238785477943551       3.37381442111878193E-003  3.32724680832934211E-003
  0.41873228331450374       3.14212791728020208E-003  3.09775710411338201E-003
  0.42507671184957196       2.90911317696782284E-003  2.86704746592622703E-003
  0.43142114038464019       2.67486141249399616E-003  2.63520874831557920E-003
  0.43776556891970841       2.43946435914946420E-003  2.40233225053417248E-003
  0.44410999745477664       2.20301423929018369E-003  2.16850968058156842E-003
  0.45045442598984486       1.96560372621800783E-003  1.93383311908476466E-003
  0.45679885452491309       1.72732590786937889E-003  1.69839498303185686E-003
  0.46314328305998131       1.48827425032626985E-003  1.46228798937305358E-003
  0.46948771159504954       1.24854256116368740E-003  1.22560511850339660E-003
  0.47583214013011776       1.00822495264812017E-003  9.88439577641586718E-004
  0.48217656866518599       7.67415804801381161E-004  7.50884764119354653E-004
  0.48852099720025421       5.26209728344351657E-004  5.13034228595855781E-004
  0.49486542573532244       2.84701527535189520E-004  2.74981638211593534E-004
  0.50120985427039066       4.29861629166100847E-005  3.68207396964033280E-005
  0.50755428280545889      -1.98841286013108599E-004 -2.01354677553954915E-004
  0.51389871134052711      -4.40685658190708492E-004 -4.39450818418033026E-004
  0.52024313987559534      -6.82451748425404918E-004 -6.77373918991192058E-004
  0.52658756841066356      -9.24044344868468477E-004 -9.15030283515791301E-004
  0.53293199694573179      -1.16536826650017410E-003 -1.15232632128450503E-003
  0.53927642548080001      -1.40632840061934552E-003 -1.38916858350221321E-003
  0.54562085401586824      -1.64682974032071298E-003 -1.62546380009192843E-003
  0.55196528255093646      -1.88677742194530494E-003 -1.86111891643024607E-003
  0.55830971108600469      -2.12607676248909635E-003 -2.09604112999782878E-003
  0.56465413962107291      -2.36463329695515067E-003 -2.33013792693047500E-003
  0.57099856815614114      -2.60235281563450443E-003 -2.56331711845635525E-003
  0.57734299669120936      -2.83914140130107125E-003 -2.79548687720505363E-003
  0.58368742522627759      -3.07490546630586649E-003 -3.02655577337409111E-003
  0.59003185376134581      -3.30955178955589287E-003 -3.25643281073867722E-003
  0.59637628229641404      -3.54298755336306071E-003 -3.48502746249048940E-003
  0.60272071083148226      -3.77512038014857047E-003 -3.71224970689135224E-003
  0.60906513936655049      -4.00585836898823076E-003 -3.93801006272776009E-003
  0.61540956790161871      -4.23511013198424845E-003 -4.16221962455226753E-003
  0.62175399643668694      -4.46278483044908365E-003 -4.38479009769785801E-003
  0.62809842497175516      -4.68879221088704199E-003 -4.60563383305148850E-003
  0.63444285350682339      -4.91304264075933909E-003 -4.82466386157310613E-003
  0.64078728204189161      -5.13544714401846514E-003 -5.04179392854653234E-003
  0.64713171057695984      -5.35591743639775558E-003 -5.25693852754871918E-003
  0.65347613911202806      -5.57436596044216543E-003 -5.47001293412399323E-003
  0.65982056764709629      -5.79070592026635286E-003 -5.68093323915001749E-003
  0.66616499618216451      -6.00485131602626881E-003 -5.88961638188233161E-003
  0.67250942471723274      -6.21671697809055793E-003 -6.09598018266444865E-003
  0.67885385325230096      -6.42621860089820449E-003 -6.29994337529062379E-003
  0.68519828178736919      -6.63327277648896076E-003 -6.50142563900855952E-003
  0.69154271032243742      -6.83779702769322581E-003 -6.70034763014942802E-003
  0.69788713885750564      -7.03970984096817434E-003 -6.89663101337277106E-003
  0.70423156739257387      -7.23893069886707118E-003 -7.09019849251396692E-003
  0.71057599592764209      -7.43538011212884452E-003 -7.28097384102212395E-003
  0.71692042446271032      -7.62897965137513540E-003 -7.46888193197641805E-003
  0.72326485299777854      -7.81965197840219992E-003 -7.65384876766905808E-003
  0.72960928153284677      -8.00732087705518375E-003 -7.83580150874324186E-003
  0.73595371006791499      -8.19191128367246883E-003 -8.01466850287462992E-003
  0.74229813860298322      -8.37334931708792751E-003 -8.19037931298506085E-003
